Ticks,Pets and Animals,Nonprofits & Activism,News & politics,Travel & Events,Education,Science and Technology,Sports,People & Blogs,Autos & Vehicles,Comedy,Howto & style,Entertainment,Gadgets & Games,Film & Animation,Music,Shows
49,0.127868852,0.132786885,0.23442623,0.054098361,0.044262295,0.086885246,0.044262295,0.047540984,0.019672131,0.045901639,0.045901639,0.02295082,0.031147541,0.021311475,0.026229508,0.013114754
50,0.128980892,0.130573248,0.23566879,0.054140127,0.042993631,0.085987261,0.044585987,0.047770701,0.022292994,0.044585987,0.044585987,0.022292994,0.030254777,0.022292994,0.02866242,0.012738854
51,0.131045242,0.129485179,0.237129485,0.053042122,0.042121685,0.08424337,0.04524181,0.048361934,0.024960998,0.043681747,0.043681747,0.023400936,0.029641186,0.021840874,0.028081123,0.012480499
52,0.133846154,0.132307692,0.233846154,0.053846154,0.043076923,0.083076923,0.044615385,0.047692308,0.026153846,0.043076923,0.043076923,0.023076923,0.029230769,0.021538462,0.027692308,0.012307692
53,0.135820896,0.134328358,0.235820896,0.053731343,0.041791045,0.082089552,0.043283582,0.047761194,0.025373134,0.041791045,0.044776119,0.02238806,0.028358209,0.020895522,0.026865672,0.013432836
54,0.136094675,0.133136095,0.236686391,0.053254438,0.041420118,0.082840237,0.042899408,0.047337278,0.026627219,0.041420118,0.044378698,0.022189349,0.028106509,0.020710059,0.026627219,0.014792899
55,0.136826783,0.132459971,0.234352256,0.052401747,0.043668122,0.082969432,0.042212518,0.048034934,0.027656477,0.040756914,0.043668122,0.021834061,0.027656477,0.020378457,0.029112082,0.014556041
56,0.137980085,0.13086771,0.234708393,0.052631579,0.044096728,0.083926031,0.042674253,0.046941679,0.029871977,0.039829303,0.042674253,0.021337127,0.027027027,0.021337127,0.028449502,0.014224751
57,0.13943662,0.130985915,0.235211268,0.052112676,0.043661972,0.083098592,0.042253521,0.047887324,0.029577465,0.04084507,0.042253521,0.021126761,0.026760563,0.021126761,0.028169014,0.014084507
58,0.139889197,0.128808864,0.239612188,0.052631579,0.04432133,0.081717452,0.041551247,0.049861496,0.029085873,0.040166205,0.041551247,0.020775623,0.026315789,0.020775623,0.027700831,0.013850416
59,0.137837838,0.131081081,0.244594595,0.052702703,0.043243243,0.07972973,0.040540541,0.048648649,0.028378378,0.040540541,0.040540541,0.022972973,0.025675676,0.02027027,0.027027027,0.014864865
60,0.138705416,0.130779392,0.247027741,0.052840159,0.044914135,0.079260238,0.039630119,0.048877147,0.027741083,0.040951123,0.039630119,0.022457067,0.025099075,0.019815059,0.026420079,0.014531044
61,0.138780804,0.130998703,0.251621271,0.051880674,0.044098573,0.079118029,0.038910506,0.047989624,0.028534371,0.040207523,0.038910506,0.023346304,0.02464332,0.019455253,0.025940337,0.014267185
62,0.139564661,0.129321383,0.254801536,0.052496799,0.043533931,0.079385403,0.038412292,0.04737516,0.029449424,0.039692702,0.038412292,0.023047375,0.024327785,0.019206146,0.025608195,0.014084507
63,0.140880503,0.128301887,0.259119497,0.051572327,0.042767296,0.077987421,0.037735849,0.047798742,0.028930818,0.041509434,0.037735849,0.022641509,0.023899371,0.018867925,0.025157233,0.013836478
64,0.142326733,0.127475248,0.25990099,0.050742574,0.043316832,0.076732673,0.038366337,0.047029703,0.028465347,0.042079208,0.038366337,0.022277228,0.023514851,0.01980198,0.024752475,0.013613861
65,0.143727162,0.126674787,0.261875761,0.049939099,0.043848965,0.077953715,0.037758831,0.046285018,0.028014616,0.041412911,0.037758831,0.023142509,0.023142509,0.019488429,0.024360536,0.013398295
66,0.143712575,0.124550898,0.262275449,0.051497006,0.045508982,0.079041916,0.037125749,0.045508982,0.02754491,0.040718563,0.038323353,0.022754491,0.023952096,0.019161677,0.023952096,0.013173653
67,0.145218418,0.12514758,0.262101535,0.050767414,0.046044864,0.080283353,0.037780401,0.044864227,0.027154664,0.040141677,0.037780401,0.022432113,0.023612751,0.018890201,0.023612751,0.012987013
68,0.144186047,0.124418605,0.263953488,0.051162791,0.047674419,0.079069767,0.038372093,0.044186047,0.027906977,0.039534884,0.037209302,0.022093023,0.023255814,0.019767442,0.023255814,0.012790698
69,0.146118721,0.124429224,0.26369863,0.052511416,0.049086758,0.077625571,0.037671233,0.044520548,0.028538813,0.038812785,0.03652968,0.021689498,0.02283105,0.019406393,0.02283105,0.012557078
70,0.146424518,0.123723042,0.263337117,0.052213394,0.049943246,0.077185017,0.038592509,0.045402951,0.028376844,0.038592509,0.036322361,0.021566402,0.022701476,0.019296254,0.022701476,0.012485812
71,0.149103139,0.124439462,0.263452915,0.051569507,0.049327354,0.076233184,0.038116592,0.045964126,0.028026906,0.039237668,0.035874439,0.021300448,0.022421525,0.019058296,0.022421525,0.012331839
72,0.151982379,0.124449339,0.262114537,0.051762115,0.050660793,0.077092511,0.037444934,0.045154185,0.028634361,0.038546256,0.035242291,0.02092511,0.022026432,0.018722467,0.022026432,0.012114537
73,0.15276273,0.124593716,0.261105092,0.05092091,0.053087757,0.078006501,0.037919827,0.045503792,0.028169014,0.037919827,0.034669556,0.020585049,0.021668472,0.018418202,0.021668472,0.01191766
74,0.150480256,0.124866596,0.263607257,0.050160085,0.054429029,0.076840982,0.037353255,0.048025614,0.027748132,0.037353255,0.035218783,0.020277481,0.021344717,0.01814301,0.021344717,0.011739594
